,timestamp,Count,open,high,low,close,volume,Asset_ID,human_asset_name
1663,2018-06-12,114040.0,953.94,962.9,845.0,869.3966666666665,109816.40574440324,2,Bitcoin Cash
1664,2018-06-12,50561.0,0.178957,0.1813,0.158,0.163092,126265847.94040409,3,Cardano
1665,2018-06-12,281281.0,11.626525,12.1,9.5821,10.007775,30400966.19499094,5,EOS.IO
1666,2018-06-12,362586.0,531.0749999999998,547.0,482.0,494.0750000000001,737667.8255797768,6,Ethereum
1667,2018-06-12,144910.0,12.89995,16.605,12.729,14.714100000000002,7980911.566978805,7,Ethereum Classic
1668,2018-06-12,30697.0,1.4548,1.46,1.2243,1.2597,8543229.553795585,8,IOTA
1669,2018-06-12,124203.0,107.14499999999998,108.24,94.05,99.86075,678779.1592092284,9,Litecoin
1670,2018-06-12,2403.0,674.0,696.97,607.1,662.49,876.42510003,10,Maker
1671,2018-06-12,6607.0,137.6,138.59,119.2,124.83,41555.8839008,11,Monero
1672,2018-06-12,11064.0,0.253082,0.2534619999999999,0.213,0.2271699999999999,22439988.19333706,12,Stellar
1673,2018-06-12,31186.0,0.0482379999999999,0.048518,0.04081,0.043298,253043976.8585998,13,TRON
1674,2018-06-13,68184.0,15.2265,15.85,13.6924,14.5695,3148409.74,0,Binance Coin
1675,2018-06-13,548808.0,6549.401428571428,6666.4,6107.87718467,6303.464285714284,147105.32436520729,1,Bitcoin
1676,2018-06-13,123392.0,869.5633333333334,886.0,799.0,842.8050000000002,123166.67156660132,2,Bitcoin Cash
1677,2018-06-13,60789.0,0.1631485,0.16609,0.145,0.158212,171282060.00355476,3,Cardano
1678,2018-06-13,316744.0,10.00815,10.47,9.0887,10.015133333333331,38244586.42552495,5,EOS.IO
1679,2018-06-13,435735.0,493.94,502.4,447.14,475.92,966403.2288456636,6,Ethereum
1680,2018-06-13,90630.0,14.733666666666664,14.9731,12.813,13.8172,4326647.687840904,7,Ethereum Classic
1681,2018-06-13,30335.0,1.26075,1.2977,1.1292,1.21435,9311537.610762412,8,IOTA
1682,2018-06-13,161134.0,99.899,100.57,86.71,93.56199999999998,1010359.3189962654,9,Litecoin
1683,2018-06-13,2602.0,662.49,662.49,600.0,607.05,655.2790017,10,Maker
1684,2018-06-13,8788.0,124.9,126.0,102.0,121.78,79227.15783825,11,Monero
1685,2018-06-13,12913.0,0.22626,0.23056,0.20331,0.2184,23871398.68412569,12,Stellar
1686,2018-06-13,46324.0,0.0433394999999999,0.04476,0.034,0.0409995,648813259.1270133,13,TRON
1687,2018-06-14,63234.0,14.5794,15.2,14.0,14.8468,2693931.22,0,Binance Coin
1688,2018-06-14,522688.0,6304.361428571428,6750.0,6260.0,6638.815999999999,123916.27767089762,1,Bitcoin
1689,2018-06-14,113259.0,842.6533333333333,909.0,824.94,894.9866666666667,112209.57889157302,2,Bitcoin Cash
1690,2018-06-14,87072.0,0.1582464999999999,0.177,0.15267,0.1707314999999999,275445863.6833449,3,Cardano
1691,2018-06-14,346400.0,10.0166,11.7899,9.4324,11.2401,39950097.764955536,5,EOS.IO
1692,2018-06-14,488179.0,475.908,530.0,459.04,519.7333333333332,1130818.989226042,6,Ethereum
1693,2018-06-14,79488.0,13.8053,14.384,13.125,14.050766666666664,3259562.74988943,7,Ethereum Classic
1694,2018-06-14,33723.0,1.21465,1.371,1.171,1.2758500000000002,9916371.350818548,8,IOTA
1695,2018-06-14,156841.0,93.56666666666666,103.06,91.65,100.92,842989.8544555447,9,Litecoin
1696,2018-06-14,1611.0,607.05,624.06,561.41,624.06,208.48964016999997,10,Maker
1697,2018-06-14,9397.0,121.76,157.82,118.01,132.38,67673.39363562,11,Monero
1698,2018-06-14,14682.0,0.2184,0.29,0.21641,0.2399,31115020.4988442,12,Stellar
1699,2018-06-14,46727.0,0.0409866666666666,0.0457399999999999,0.039901,0.0450905,631465010.0823705,13,TRON
1700,2018-06-15,52516.0,14.867,15.65,14.602,14.9895,2573292.9400000004,0,Binance Coin
1701,2018-06-15,373025.0,6641.69857142857,6684.8,6300.2,6387.595,79003.2441904752,1,Bitcoin
1702,2018-06-15,97941.0,895.37,899.26,833.0,842.47,68579.56381757598,2,Bitcoin Cash
1703,2018-06-15,50819.0,0.1709234999999999,0.171022,0.15997,0.160993,148042938.40572855,3,Cardano
1704,2018-06-15,230952.0,11.243075,11.45,10.3,10.560833333333331,23764175.219672907,5,EOS.IO
1705,2018-06-15,351268.0,519.7566666666668,522.31,481.34,487.535,684265.8071382089,6,Ethereum
1706,2018-06-15,67698.0,14.065866666666668,14.1056,13.502,13.8315,1754630.4860964385,7,Ethereum Classic
1707,2018-06-15,27137.0,1.2772,1.3,1.161,1.17905,8433830.328536818,8,IOTA
1708,2018-06-15,113489.0,100.93,101.11,94.49,95.492,545488.6172517717,9,Litecoin
1709,2018-06-15,2268.0,624.06,649.99,562.02,564.53,128.93156616000002,10,Maker
1710,2018-06-15,5993.0,132.85,133.47,121.02,121.73,42099.69547447,11,Monero
1711,2018-06-15,10301.0,0.23993,0.24238,0.22799,0.22899,22476135.60375381,12,Stellar
1712,2018-06-15,33829.0,0.0450683333333333,0.046055,0.04149,0.042292,488240866.46685773,13,TRON
1713,2018-06-16,47364.0,14.98,15.96,14.82,15.7602,2452392.27,0,Binance Coin
1714,2018-06-16,286531.0,6386.45,6560.0,6320.86,6488.215,52170.874490216134,1,Bitcoin
1715,2018-06-16,73014.0,842.8425000000002,862.33,826.7,849.715,47343.76800039208,2,Bitcoin Cash
1716,2018-06-16,37300.0,0.1610309999999999,0.164644,0.15762,0.161987,97597652.00543115,3,Cardano
1717,2018-06-16,186771.0,10.54505,10.8667,10.105,10.528666666666668,18905507.6578952,5,EOS.IO
1718,2018-06-16,261380.0,487.43666666666667,503.84,482.61,496.77333333333326,413786.6271576136,6,Ethereum
1719,2018-06-16,75793.0,13.827,14.88,13.7509,14.4415,2377378.182859561,7,Ethereum Classic
1720,2018-06-16,24094.0,1.17975,1.23,1.1555,1.1940499999999998,7504505.90496103,8,IOTA
1721,2018-06-16,90668.0,95.5275,97.67,92.613,96.63219999999998,413245.7800697627,9,Litecoin
1722,2018-06-16,3635.0,564.53,601.12,541.25,564.25,319.539242,10,Maker
1723,2018-06-16,5171.0,121.8,128.2,119.48,126.17,35547.4011288,11,Monero
1724,2018-06-16,8705.0,0.22883,0.2354300000000001,0.2223099999999999,0.22953,18704654.02382998,12,Stellar
1725,2018-06-16,26434.0,0.0422675,0.0436,0.04085,0.04288,395318461.63835514,13,TRON
1726,2018-06-17,60333.0,15.7883,17.2,15.6951,16.5987,3219093.02,0,Binance Coin
1727,2018-06-17,243349.0,6488.372857142856,6594.0,6416.57,6444.544,43181.578965438566,1,Bitcoin
1728,2018-06-17,57676.0,849.6949999999998,864.04,840.7,845.7966666666665,31175.389269856365,2,Bitcoin Cash
1729,2018-06-17,31572.0,0.162052,0.1643599999999999,0.159521,0.1603645,98928824.54098144,3,Cardano
1730,2018-06-17,117089.0,10.528666666666668,10.75,10.212,10.331966666666668,8976573.963151937,5,EOS.IO
1731,2018-06-17,216935.0,496.7075,510.0,492.7,496.68329639500007,312394.2066403553,6,Ethereum
1732,2018-06-17,52605.0,14.43465,14.6432,14.0727,14.229833333333335,1242904.9789023027,7,Ethereum Classic
1733,2018-06-17,23162.0,1.1940499999999998,1.2181,1.1691,1.1709,8207374.491255164,8,IOTA
1734,2018-06-17,83778.0,96.7125,98.466,94.504,94.99,343764.508690669,9,Litecoin
1735,2018-06-17,2563.0,564.25,575.66,546.0,546.0,1119.39600948,10,Maker
1736,2018-06-17,3895.0,126.17,126.83,122.39,123.0,16483.55099202,11,Monero
1737,2018-06-17,7696.0,0.2299,0.2338199999999999,0.22571,0.22814,18017930.23206299,12,Stellar
1738,2018-06-17,24261.0,0.0429655,0.0435,0.04219,0.0424,355836667.73852336,13,TRON
1739,2018-06-18,60933.0,16.6105,17.1998,16.11,16.811,2847219.22,0,Binance Coin
1740,2018-06-18,347113.0,6449.764999999999,6849.7,6359.1,6708.897999999999,82227.78733211297,1,Bitcoin
1741,2018-06-18,79975.0,846.6333333333333,902.83,820.08,884.3199999999998,63551.378474316894,2,Bitcoin Cash
1742,2018-06-18,42664.0,0.1605235,0.1681,0.1554,0.1635145,133168607.9474248,3,Cardano
1743,2018-06-18,175597.0,10.324075,10.9799,10.05,10.682633333333332,21123032.06251865,5,EOS.IO
1744,2018-06-18,279713.0,496.61,526.15,486.48,517.6850000000002,489722.9990493526,6,Ethereum
1745,2018-06-18,68853.0,14.231633333333336,15.626,13.970999999999998,15.0981,2483834.3049468496,7,Ethereum Classic
1746,2018-06-18,30865.0,1.1723,1.229,1.1,1.1791,10751641.145090243,8,IOTA
1747,2018-06-18,108130.0,94.99179999999998,100.15,92.89,98.65666666666664,563326.9198462721,9,Litecoin
1748,2018-06-18,9019.0,546.0,644.94,451.03,502.65,845.24107715,10,Maker
1749,2018-06-18,5438.0,123.2,129.68,118.39,126.85,39199.02831495,11,Monero
1750,2018-06-18,10313.0,0.22815,0.25,0.21955,0.23262,22873540.101229172,12,Stellar
1751,2018-06-18,32594.0,0.0424205,0.046,0.041036,0.04509,501476258.3095638,13,TRON
1752,2018-06-19,49189.0,16.8092,16.95,16.1288,16.7555,2118005.58,0,Binance Coin
1753,2018-06-19,327788.0,6709.641666666666,6854.3,6650.0,6739.761428571428,63314.51962568472,1,Bitcoin
1754,2018-06-19,85327.0,884.415,929.99,870.45,907.7325,68107.85686593458,2,Bitcoin Cash
1755,2018-06-19,40134.0,0.1636485,0.1715,0.1608,0.1669554999999999,123077152.07037644,3,Cardano
1756,2018-06-19,149178.0,10.679466666666665,10.9693,10.3625,10.668866666666666,17184366.692954257,5,EOS.IO
1757,2018-06-19,308101.0,517.626,548.8,510.01,538.1560000000002,534448.5821697864,6,Ethereum
1758,2018-06-19,75625.0,15.1024,16.0,15.0,15.5945,2929492.3794480646,7,Ethereum Classic
1759,2018-06-19,26698.0,1.18075,1.265,1.1568,1.18455,8715770.00897362,8,IOTA
1760,2018-06-19,105384.0,98.77133333333332,120.0,96.84,98.66625,461841.6208488848,9,Litecoin
1761,2018-06-19,1440.0,502.65,604.4,502.65,604.4,182.72,10,Maker
1762,2018-06-19,5678.0,126.925,131.35,123.74,126.11,33017.39061702,11,Monero
1763,2018-06-19,8835.0,0.2330199999999999,0.241246,0.22979,0.23456,18747176.738065712,12,Stellar
1764,2018-06-19,56168.0,0.045039,0.05216,0.0443,0.0497146666666666,816394765.6961453,13,TRON
1765,2018-06-20,47551.0,16.7395,16.85,15.6,16.0773,1953208.2200000002,0,Binance Coin
1766,2018-06-20,330645.0,6736.871666666666,6825.0,6515.0,6758.395,67290.93430996574,1,Bitcoin
1767,2018-06-20,86628.0,907.3333333333336,911.17,860.68,891.86,75188.65407139286,2,Bitcoin Cash
1768,2018-06-20,41753.0,0.16688,0.16768,0.15675,0.1618089999999999,125464736.2210634,3,Cardano
1769,2018-06-20,163926.0,10.666075,10.83,10.151,10.4158,19569963.1588815,5,EOS.IO
1770,2018-06-20,269830.0,537.9366666666666,543.96,515.08,536.2299999999998,462944.6093461712,6,Ethereum
1771,2018-06-20,94484.0,15.591333333333331,17.451,14.715,17.331,3523776.9171781833,7,Ethereum Classic
1772,2018-06-20,28079.0,1.18285,1.1884,1.1,1.1611,9507523.997543659,8,IOTA
1773,2018-06-20,93145.0,98.66875,99.13,95.182,97.78,381118.5083002965,9,Litecoin
1774,2018-06-20,1440.0,604.4,610.1,604.4,610.1,193.86,10,Maker
1775,2018-06-20,6370.0,126.11,126.32,119.26,122.5,24863.97943689,11,Monero
1776,2018-06-20,9045.0,0.23456,0.23699,0.22341,0.23067,19653830.29047398,12,Stellar
1777,2018-06-20,48471.0,0.049668,0.05036,0.045401,0.049758,735305253.4225999,13,TRON
1778,2018-06-21,70656.0,16.0768,17.38,15.865,17.0727,3564300.89,0,Binance Coin
1779,2018-06-21,286429.0,6761.002857142857,6812.99,6672.57,6717.355000000001,52371.66095694818,1,Bitcoin
1780,2018-06-21,67651.0,891.7966666666665,908.41,865.7,871.575,42847.82927024252,2,Bitcoin Cash
1781,2018-06-21,34798.0,0.161804,0.16369,0.1567,0.157995,101874760.86577293,3,Cardano
1782,2018-06-21,174326.0,10.412966666666668,10.87,10.171,10.4029,17635958.454486825,5,EOS.IO
1783,2018-06-21,227100.0,536.1647980583333,545.3,520.57,525.8340000000002,336340.9029346487,6,Ethereum
1784,2018-06-21,108735.0,17.32175,17.878,16.5037,17.5862,4260334.291072793,7,Ethereum Classic
1785,2018-06-21,22501.0,1.1608999999999998,1.18,1.1349,1.1582,8337791.288194883,8,IOTA
1786,2018-06-21,84147.0,97.78025,99.33,95.87,96.705,354090.26917605766,9,Litecoin
1787,2018-06-21,1440.0,610.1,624.92,578.56,624.92,132.2981586,10,Maker
1788,2018-06-21,4017.0,122.5,124.52,120.85,123.49,17688.961981020002,11,Monero
1789,2018-06-21,8515.0,0.23099,0.24,0.2243,0.22643,19080883.32712446,12,Stellar
1790,2018-06-21,37084.0,0.049791,0.05092,0.047201,0.048773,551998515.1785475,13,TRON
1791,2018-06-22,82788.0,17.0726,17.25,15.16,15.56,3363308.98,0,Binance Coin
1792,2018-06-22,628522.0,6719.375714285714,6752.3,5910.8,6048.45,160155.48041743506,1,Bitcoin
1793,2018-06-22,156347.0,872.0099999999999,875.31,715.55,750.855,176212.54956526373,2,Bitcoin Cash
1794,2018-06-22,64249.0,0.157965,0.15861,0.134098,0.13831,188709572.64593917,3,Cardano
1795,2018-06-22,357216.0,10.397333333333334,10.434,8.236,8.520925,41262537.55180586,5,EOS.IO
1796,2018-06-22,480988.0,525.7716666666666,526.44,448.54,462.15,999840.0425000831,6,Ethereum
1797,2018-06-22,144084.0,17.591700000000003,17.6825,14.11,14.486666666666665,6818642.026270918,7,Ethereum Classic
1798,2018-06-22,35290.0,1.15835,1.2047,0.9303,0.97415,13033279.481996078,8,IOTA
1799,2018-06-22,185735.0,96.7385,97.01,79.932,84.87425,1125743.591520509,9,Litecoin
1800,2018-06-22,1826.0,624.92,624.92,500.32,524.3,487.22655866,10,Maker
1801,2018-06-22,8201.0,123.49,124.18,106.3,109.99,54669.42765411,11,Monero
1802,2018-06-22,14447.0,0.2264199999999999,0.227548,0.19028,0.2004,28645772.243886832,12,Stellar
1803,2018-06-22,52879.0,0.0487839999999999,0.0493,0.041111,0.042695,851695997.097596,13,TRON
1804,2018-06-23,44791.0,15.55,16.0488,15.3123,15.6393,2106513.59,0,Binance Coin
1805,2018-06-23,364046.0,6050.448333333334,6292.4,6000.0,6160.694608176666,68319.34336869048,1,Bitcoin
1806,2018-06-23,91951.0,750.6833333333334,780.55,730.0,760.99,68052.93303411394,2,Bitcoin Cash
1807,2018-06-23,38761.0,0.1378815,0.142,0.13345,0.137174,111548264.31016001,3,Cardano
1808,2018-06-23,193717.0,8.5184,8.7771,7.98,8.3741,23443620.17499225,5,EOS.IO
1809,2018-06-23,276548.0,462.355,482.61,454.27,473.968,389830.215978084,6,Ethereum
1810,2018-06-23,79414.0,14.487566666666664,15.1213,14.1,14.7678,2302062.152648977,7,Ethereum Classic
1811,2018-06-23,28881.0,0.9726,1.0739,0.9534,1.0368,9606085.478210758,8,IOTA
1812,2018-06-23,133565.0,84.8914,87.11,81.29899999999998,82.88666666666667,563725.636258195,9,Litecoin
1813,2018-06-23,3132.0,500.32,525.37,500.32,502.01,355.52795652000003,10,Maker
1814,2018-06-23,5829.0,110.25,170.0,109.65,114.6,44637.06596298001,11,Monero
1815,2018-06-23,7670.0,0.20015,0.20543,0.195,0.202043,17839904.567346722,12,Stellar
1816,2018-06-23,32220.0,0.0427035,0.04496,0.042007,0.0439865,468854983.35246706,13,TRON
1817,2018-06-24,82571.0,15.6024,15.749,13.3419,14.4174,3864116.2600000002,0,Binance Coin
1818,2018-06-24,600930.0,6164.702857142856,6275.0,5650.0,6146.483176600001,134941.2959722584,1,Bitcoin
1819,2018-06-24,146402.0,762.5475,774.65,661.0,746.4300000000002,166848.01422120805,2,Bitcoin Cash
1820,2018-06-24,61391.0,0.1371244999999999,0.138645,0.1191,0.1309084999999999,198240652.45601854,3,Cardano
1821,2018-06-24,326297.0,8.376225,8.5153,6.75,8.019066666666667,49656258.763539165,5,EOS.IO
1822,2018-06-24,442757.0,474.1233333333333,477.33,419.53,454.706,889516.2570262981,6,Ethereum
1823,2018-06-24,105650.0,14.7803,15.474,13.0182,14.812533333333333,4519481.170074575,7,Ethereum Classic
1824,2018-06-24,34253.0,1.0374,1.0434,0.8809999999999999,0.97415,12325631.536714736,8,IOTA
1825,2018-06-24,202073.0,82.91600000000003,85.12,73.2,80.521,1122047.0352039721,9,Litecoin
1826,2018-06-24,1571.0,502.01,576.04,502.01,576.04,452.05174356,10,Maker
1827,2018-06-24,7059.0,114.66,125.57,107.14,120.97,43781.52278701,11,Monero
1828,2018-06-24,13445.0,0.20236,0.20268,0.17607,0.19277,30886917.97821214,12,Stellar
1829,2018-06-24,50602.0,0.0440085,0.04444,0.03755,0.041966,800341466.1615429,13,TRON
1830,2018-06-25,52486.0,14.4174,15.1532,13.76,14.9182,2268632.1500000004,0,Binance Coin
1831,2018-06-25,495319.0,6150.008333333334,6365.34,6066.0,6249.798333333332,95512.94592162129,1,Bitcoin
1832,2018-06-25,107257.0,746.2524999999998,781.53,733.4,754.6300000000001,90328.22145812644,2,Bitcoin Cash
1833,2018-06-25,47146.0,0.1308289999999999,0.138998,0.12619,0.1352155,147854393.80129218,3,Cardano
1834,2018-06-25,227636.0,8.0178,8.7,7.64,8.212150000000001,29767403.539425336,5,EOS.IO
1835,2018-06-25,331281.0,454.5783333333334,475.0,444.21,458.696,569282.6794169748,6,Ethereum
1836,2018-06-25,95294.0,14.82785,16.1286,14.4705,15.854533333333334,3296404.8315317985,7,Ethereum Classic
1837,2018-06-25,27668.0,0.9741,1.1324,0.9522,1.0159,10240620.506381853,8,IOTA
1838,2018-06-25,155812.0,80.593,84.51899999999998,78.43,81.5175,684515.2544759996,9,Litecoin
1839,2018-06-25,1440.0,576.04,576.04,466.23,531.71,354.70199999999994,10,Maker
1840,2018-06-25,6201.0,121.105,129.96,120.2,126.81,33300.49115448,11,Monero
1841,2018-06-25,11034.0,0.19278,0.20343,0.18663,0.19751,29200321.04920164,12,Stellar
1842,2018-06-25,34638.0,0.0420113333333333,0.04372,0.040697,0.042008,407206748.9810124,13,TRON
1843,2018-06-26,41873.0,14.8982,15.0098,13.83,14.0525,1601543.84,0,Binance Coin
1844,2018-06-26,326870.0,6249.655714285714,6295.6,6024.99,6074.444285714286,60946.122899183014,1,Bitcoin
1845,2018-06-26,91403.0,754.44,758.08,691.41,694.74,66906.38954372631,2,Bitcoin Cash
1846,2018-06-26,32331.0,0.1352175,0.13571,0.1244,0.1251475,86713243.7987367,3,Cardano
1847,2018-06-26,183985.0,8.222299999999999,8.3999,7.3025,7.41985,22273798.61842426,5,EOS.IO
1848,2018-06-26,272963.0,458.79333333333335,461.84,428.6,429.6116666666666,525659.1083053679,6,Ethereum
1849,2018-06-26,71267.0,15.854533333333334,15.999,14.7,14.834266666666664,2641100.9616450025,7,Ethereum Classic
1850,2018-06-26,21067.0,1.01685,1.0257,0.9278,0.9364,5877789.422344893,8,IOTA
1851,2018-06-26,122711.0,81.5242,82.55,75.0,75.7502,482999.2465798491,9,Litecoin
1852,2018-06-26,2314.0,531.71,531.71,475.96,475.96,1129.7374572,10,Maker
1853,2018-06-26,6353.0,126.81,130.0,119.28,119.91,38413.26639281,11,Monero
1854,2018-06-26,8200.0,0.19751,0.19849,0.182,0.18345,19394071.6486543,12,Stellar
1855,2018-06-26,28325.0,0.0420555,0.0423,0.03729,0.037829,268247828.85498753,13,TRON
1856,2018-06-27,30965.0,14.0525,14.3404,13.789,14.0737,2596690.7700000005,0,Binance Coin
1857,2018-06-27,298125.0,6071.005714285714,6239.9,5971.0,6134.325336430001,63510.46438974759,1,Bitcoin
1858,2018-06-27,95664.0,695.3249999999998,725.49,684.43,713.29,81534.25843484268,2,Bitcoin Cash
1859,2018-06-27,35438.0,0.125161,0.12832,0.1222029999999999,0.1274255,113523702.93350363,3,Cardano
1860,2018-06-27,204291.0,7.407850000000002,8.26,7.25,7.987833333333334,27054418.12949644,5,EOS.IO
1861,2018-06-27,293012.0,429.7166666666666,449.66,418.65,441.67,510375.9362751847,6,Ethereum
1862,2018-06-27,87914.0,14.8195,15.76,14.1,15.465050000000002,3161078.1997698043,7,Ethereum Classic
1863,2018-06-27,23819.0,0.93605,1.0238,0.9213,0.98425,8294789.83808211,8,IOTA
1864,2018-06-27,134696.0,75.7642,81.97,74.85,80.67999999999998,543532.2724535805,9,Litecoin
1865,2018-06-27,1930.0,475.96,489.64,475.96,489.64,145.7794945,10,Maker
1866,2018-06-27,6502.0,119.9,131.09,118.56,128.64,40231.04895258,11,Monero
1867,2018-06-27,7909.0,0.18319,0.19367,0.18028,0.19036,20026461.27874029,12,Stellar
1868,2018-06-27,28755.0,0.0376306666666666,0.04,0.03666,0.03889,319704802.6191875,13,TRON
1869,2018-06-28,49607.0,14.0852,14.9,13.81,14.1703,2390057.22,0,Binance Coin
1870,2018-06-28,357773.0,6134.269447025,6175.8,5816.6,5857.03,74964.05004147871,1,Bitcoin
1871,2018-06-28,98482.0,713.2866666666667,724.8,647.48,658.6775,75285.35861722573,2,Bitcoin Cash
1872,2018-06-28,38686.0,0.127269,0.12891,0.117001,0.118218,119134637.96528138,3,Cardano
1873,2018-06-28,197529.0,7.988266666666665,8.087,7.28,7.361575,23011111.820407026,5,EOS.IO
1874,2018-06-28,354348.0,441.51499999999993,443.96,415.3,420.156,451315.3040693301,6,Ethereum
1875,2018-06-28,75478.0,15.473066666666668,15.704,14.32,14.535433333333335,2522270.1971306913,7,Ethereum Classic
1876,2018-06-28,23011.0,0.9843,1.0,0.902,0.9165,9087839.08823363,8,IOTA
1877,2018-06-28,135510.0,80.72,81.5,73.89,74.14216666666665,604142.4497682195,9,Litecoin
1878,2018-06-28,1440.0,489.64,489.64,489.64,489.64,63.36,10,Maker
1879,2018-06-28,8904.0,128.64,135.0,113.54,116.365,67667.07878102,11,Monero
1880,2018-06-28,10274.0,0.1910099999999999,0.1935,0.17462,0.1768999999999999,22278187.162768383,12,Stellar
1881,2018-06-28,38565.0,0.0389613333333333,0.039825,0.03562,0.0363606666666666,456794032.62157965,13,TRON
1882,2018-06-29,39406.0,14.1312,14.7,13.734000000000002,14.4962,1803397.4300000002,0,Binance Coin
1883,2018-06-29,463670.0,5854.800000000001,6309.0,5774.72,6201.488333333334,98407.7919612993,1,Bitcoin
1884,2018-06-29,104286.0,658.2199999999998,740.0,645.46,715.7825,104612.1090688265,2,Bitcoin Cash
1885,2018-06-29,47861.0,0.1181515,0.127,0.1135,0.125388,154256628.4456364,3,Cardano
1886,2018-06-29,196759.0,7.35715,7.96,7.0307,7.7444000000000015,25436525.56547615,5,EOS.IO
1887,2018-06-29,364233.0,420.14333333333326,443.04,404.21,434.835,676313.9752659206,6,Ethereum
1888,2018-06-29,82296.0,14.5297,15.62,14.162,15.2757,2930056.4731897274,7,Ethereum Classic
1889,2018-06-29,26278.0,0.9144,0.9844,0.8905,0.9601,9251820.541600402,8,IOTA
1890,2018-06-29,152471.0,74.1654,81.26,72.15,79.00025,790433.3793861702,9,Litecoin
1891,2018-06-29,2712.0,489.64,489.64,477.57,477.57,3141.36214872,10,Maker
1892,2018-06-29,7794.0,116.365,128.14,114.29,126.45,41759.40918956,11,Monero
1893,2018-06-29,11457.0,0.1772043333333333,0.19,0.17062,0.18653,29286181.81010782,12,Stellar
1894,2018-06-29,43186.0,0.036233,0.0389,0.03315,0.0368654999999999,681873788.0240797,13,TRON
1895,2018-06-30,44047.0,14.4847,15.1514,14.255999999999998,14.6851,2161897.7800000003,0,Binance Coin
1896,2018-06-30,443269.0,6201.735,6545.5,6185.0,6388.089999999998,85173.14450047674,1,Bitcoin
1897,2018-06-30,89650.0,716.105,787.4,715.3,747.665,109564.52859814113,2,Bitcoin Cash
1898,2018-06-30,57038.0,0.125375,0.1388,0.12533,0.138054,215062060.39180323,3,Cardano
1899,2018-06-30,181000.0,7.739125,8.3231,7.72,8.1202,26022744.501802627,5,EOS.IO
1900,2018-06-30,310224.0,434.925,464.52,434.5,453.74,526902.5663563269,6,Ethereum
1901,2018-06-30,81417.0,15.274066666666668,16.901,15.2101,16.1699,3390613.787975238,7,Ethereum Classic
1902,2018-06-30,27104.0,0.9609,1.03,0.9599,1.0097,9357942.368292669,8,IOTA
1903,2018-06-30,118562.0,78.991,84.59,78.83,81.2186,680090.6782145066,9,Litecoin
1904,2018-06-30,3420.0,477.57,540.0,477.57,536.22,7233.69909861,10,Maker
1905,2018-06-30,8044.0,126.5,157.6,124.47,130.99,76979.31221163,11,Monero
1906,2018-06-30,13261.0,0.187005,0.204,0.184999,0.19319,31801119.35077852,12,Stellar
1907,2018-06-30,65349.0,0.0369015,0.040299,0.03587,0.0378315,778564991.7791301,13,TRON
1908,2018-07-01,32118.0,14.6727,14.7499,14.09,14.37,1219684.84,0,Binance Coin
1909,2018-07-01,339491.0,6388.318571428572,6450.0,6251.0,6351.2750000000015,52724.458408344326,1,Bitcoin
1910,2018-07-01,66808.0,748.3924999999998,760.0,715.04,736.79,59795.44023847465,2,Bitcoin Cash
1911,2018-07-01,57215.0,0.1381195,0.1459,0.133,0.142125,206525323.1193706,3,Cardano
1912,2018-07-01,139685.0,8.1223,8.2452,7.7487,8.117400000000002,20794848.07544043,5,EOS.IO
1913,2018-07-01,219235.0,453.8316666666667,457.77,443.0,452.028,314792.52568583336,6,Ethereum
1914,2018-07-01,58698.0,16.172250000000002,16.45,15.501,16.023566666666667,2023076.1966871184,7,Ethereum Classic
1915,2018-07-01,27341.0,1.01085,1.0825,0.986,1.0688,9693215.410268642,8,IOTA
1916,2018-07-01,88865.0,81.2122,81.83,77.62,79.90400000000002,431433.6813369069,9,Litecoin
1917,2018-07-01,3796.0,536.22,597.7,536.22,597.7,11788.65303732,10,Maker
1918,2018-07-01,6172.0,130.99,134.26,124.7,129.9,38086.01078029,11,Monero
1919,2018-07-01,9974.0,0.19335,0.2019999999999999,0.188501,0.19989,28586000.185965203,12,Stellar
1920,2018-07-01,43221.0,0.0379385,0.038414,0.03601,0.0375276666666666,359758178.90580183,13,TRON
1921,2018-07-02,47004.0,14.3679,14.7502,14.01,14.5999,1895812.1600000001,0,Binance Coin
1922,2018-07-02,534591.0,6350.688333333333,6685.0,6269.31,6614.803333333332,88547.52519804813,1,Bitcoin
1923,2018-07-02,86744.0,736.5625,797.62,720.68,780.845,98376.68458277191,2,Bitcoin Cash
1924,2018-07-02,67171.0,0.14205,0.16209,0.137028,0.1544775,247912579.65882787,3,Cardano
1925,2018-07-02,202642.0,8.115966666666667,9.1866,7.8539,8.967733333333333,28455704.241030373,5,EOS.IO
1926,2018-07-02,350016.0,451.914,482.9,442.79,476.33166666666665,596668.8044850709,6,Ethereum
1927,2018-07-02,64899.0,16.012349999999998,17.1,15.58,16.6719,2455116.708744358,7,Ethereum Classic
1928,2018-07-02,32393.0,1.06875,1.1956,1.03,1.16705,10729453.87335251,8,IOTA
1929,2018-07-02,118357.0,79.89966666666669,87.06,78.11,85.4,635703.2778978994,9,Litecoin
1930,2018-07-02,2762.0,597.7,598.04,494.08,577.01,734.0796209,10,Maker
1931,2018-07-02,9016.0,130.09,144.19,125.58,140.5,55984.31443607,11,Monero
1932,2018-07-02,13943.0,0.1997,0.21832,0.193,0.21483,35752665.92603916,12,Stellar
1933,2018-07-02,61038.0,0.03721,0.04298,0.03635,0.039782,670368530.0473,13,TRON
1934,2018-07-03,43557.0,14.5968,14.81,14.0146,14.16,1784422.84,0,Binance Coin
